{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Solar;SFH_RENO;MFH_RENO
2771;0.000102267;7.48E-05;0.000187974;0.000114155;0.249006303;0.095224096;0.104622999;0.400183859;0.021452851;0.131646962;0.248324452
2772;0.00010784;6.81E-05;0.000206772;0.000114155;0.280074969;0.084667397;0.128394412;0.400871018;0.013774179;0.073969195;0.227800229
2773;0.00010538;6.48E-05;0.000187974;0.000114155;0.291826138;0.07379667;0.146096602;0.401558176;0.01150569;0.014133095;0.215500366
2774;9.83E-05;6.15E-05;0.000190324;0.000114155;0.257390565;0.062522828;0.15603763;0.402264422;0.011538198;0.028984965;0.18617694
2775;9.22E-05;6.15E-05;0.000213821;0.000114155;0.203369995;0.051269031;0.149592811;0.40295158;0.00759473;0.069766445;0.168682179
2776;8.67E-05;6.15E-05;0.00022322;0.000114155;0.174346167;0.03714889;0.169204577;0.403638739;0.013520723;0.108988937;0.179768861
2777;8.58E-05;6.65E-05;0.00022322;0.000114155;0.123811679;0.029534258;0.180451418;0.404325897;0.006404052;0.142734328;0.186366438
2778;8.75E-05;7.81E-05;0.000164478;0.000114155;0.075882752;0.031567648;0.270341898;0.405013056;0;0.173399039;0.189304984
2779;8.37E-05;8.97E-05;0.000117484;0.000114155;0.028301062;0.04485038;0.347240944;0.405700214;0;0.167158032;0.21411971
2780;8.35E-05;0.000108007;8.81E-05;0.000114155;0.003367765;0.070357948;0.367961949;0.406387372;0;0.189576675;0.233971232
2781;7.66E-05;0.000112992;5.87E-05;0.000114155;0;0.099048115;0.355953384;0.407074531;0;0.20821905;0.288360837
2782;7.96E-05;0.000124623;3.76E-05;0.000114155;0;0.116858647;0.33974656;0.407761689;0;0.254718605;0.276452565
2783;7.81E-05;0.000134593;2.35E-05;0.000114155;0;0.143408522;0.417365206;0.408448848;0;0.317825036;0.280781244
2784;7.18E-05;0.000144563;9.40E-06;0.000114155;0;0.14468468;0.456107835;0.409136006;0;0.279463725;0.292405648
2785;5.09E-05;0.000147886;5.87E-06;0.000114155;0;0.142041051;0.394394131;0.40981362;0;0.284195872;0.306693331
2786;3.44E-05;0.00015121;2.35E-06;0.000114155;0;0.17150404;0.30912665;0.410500779;0;0.280431565;0.31868882
2787;2.21E-05;0.000152871;1.17E-06;0.000114155;0;0.196178653;0.291238416;0.411187937;0;0.291354747;0.331114789
2788;1.68E-05;0.000156194;1.41E-05;0.000114155;0;0.21052151;0.309867313;0.411875096;0;0.300338394;0.349725221
2789;1.50E-05;0.000157856;3.76E-05;0.000114155;0;0.22755922;0.365690817;0.412590885;0;0.306983513;0.356732616
2790;1.78E-05;0.000152871;9.40E-05;0.000114155;0.002364638;0.280741374;0.329952963;0.413278044;0;0.39006873;0.361379647
2791;1.86E-05;0.000132931;0.0001821;0.000114155;0.042657791;0.268427453;0.34198961;0.413955658;0.014219264;0.40320528;0.348363037
2792;2.45E-05;0.000108007;0.000158603;0.000114155;0.128420065;0.316948179;0.400831929;0.414642817;0.045238887;0.374370629;0.31630004
2793;4.10E-05;8.14E-05;0.000146855;0.000114155;0.267245223;0.317070672;0.324466442;0.415329975;0.072337053;0.352448608;0.315572876
2794;6.14E-05;5.82E-05;0.000164478;0.000114155;0.403975815;0.390067794;0.254370261;0.416017134;0.097677734;0.297412567;0.284210164
2795;7.20E-05;3.66E-05;0.000187974;0.000114155;0.502401505;0.390822799;0.263223111;0.416704292;0.11451799;0.179060273;0.272770032
2796;8.44E-05;1.83E-05;0.000206772;0.000114155;0.564535406;0.333130663;0.242519657;0.41739145;0.107964144;0.109441259;0.236733386
2797;8.80E-05;3.32E-06;0.000187974;0.000114155;0.58425501;0.275957452;0.226175934;0.418078609;0.146390517;0.032874304;0.211759987
2798;7.74E-05;0;0.000190324;0.000114155;0.553495857;0.257425324;0.195313816;0.418765767;0.101012994;0;0.163378236
2799;6.39E-05;0;0.000213821;0.000114155;0.48554553;0.251879716;0.177404521;0.419452925;0.113336888;0;0.117963247
2800;6.16E-05;0;0.00022322;0.000114155;0.398732973;0.222060383;0.193221707;0.420140084;0.142238078;0;0.10650123
2801;5.85E-05;0;0.00022322;0.000114155;0.325010803;0.184862496;0.182947206;0.420817698;0.079478624;0.030683592;0.081166888
2802;6.78E-05;4.98E-06;0.000164478;0.000114155;0.212145219;0.195169753;0.150526537;0.421504857;0.03251861;0.068564545;0.06909324
2803;7.24E-05;2.16E-05;0.000117484;0.000114155;0.094884735;0.181096382;0.106258776;0.422192015;0;0.08397928;0.096922932
2804;7.57E-05;3.99E-05;8.81E-05;0.000114155;0.01707975;0.183915956;0.074311991;0.422879173;0;0.119002986;0.126828741
2805;7.67E-05;5.98E-05;5.87E-05;0.000114155;0;0.185027305;0.067179163;0.423594963;0;0.146305855;0.1924461
2806;8.56E-05;7.98E-05;3.76E-05;0.000114155;0;0.162936188;0.043730694;0.424282122;0;0.16407866;0.176312743
2807;8.28E-05;9.97E-05;2.35E-05;0.000114155;0;0.134116845;0.005370682;0.424959736;0;0.18608614;0.178607205
2808;6.81E-05;0.000119638;9.40E-06;0.000114155;0;0.106281904;0.004114013;0.425646895;0;0.220162783;0.185477821
2809;4.61E-05;0.000137916;5.87E-06;0.000114155;0;0.069366865;0.004626509;0.426334053;0;0.25786887;0.200764288
2810;3.24E-05;0.000157856;2.35E-06;0.000114155;0;0.04301298;0.043095338;0.427021211;0;0.340814611;0.230774483
2811;2.23E-05;0.000167826;1.17E-06;0.000114155;0;0.035549795;0.126196995;0.42770837;0;0.256388971;0.261889246
2812;1.90E-05;0.000177796;1.41E-05;0.000114155;0;0.044968419;0.21207175;0.428395528;0;0.277531825;0.290935338
2813;2.48E-05;0.000186104;3.76E-05;0.000114155;0;0.068810077;0.390641674;0.429082687;0;0.277642843;0.303307689
2814;4.84E-05;0.000182781;9.40E-05;0.000114155;0.005694679;0.122477751;0.511836563;0.429769845;0;0.313420272;0.307133697
2815;8.50E-05;0.000161179;0.0001821;0.000114155;0.080326522;0.190742176;0.492066835;0.430457003;0.075458248;0.387758535;0.314415335
2816;0.000116218;0.000137916;0.000158603;0.000114155;0.240279092;0.159597687;0.459098568;0.431144162;0.112130243;0.378456845;0.242921017
2817;0.000137355;0.000114653;0.000146855;0.000114155;0.40869223;0.163686738;0.590459141;0.43183132;0.146852123;0.361706689;0.277720143
2818;0.000147078;9.47E-05;0.000164478;0.000114155;0.5032323;0.283578765;0.595559534;0.432508935;0.171903045;0.311281897;0.272219528
2819;0.000151767;7.31E-05;0.000187974;0.000114155;0.536172613;0.322899128;0.457852429;0.433196093;0.195394792;0.234402334;0.27111456
2820;0.000160184;5.65E-05;0.000206772;0.000114155;0.602048095;0.37884295;0.379802022;0.433911883;0.15797543;0.212464195;0.26960813
2821;0.000160414;4.32E-05;0.000187974;0.000114155;0.648756979;0.361379854;0.474189132;0.434599041;0.230783115;0.179041716;0.281237713
2822;0.00016149;3.49E-05;0.000190324;0.000114155;0.662275197;0.372858594;0.50463704;0.4352862;0.185152206;0.121820895;0.277884588
2823;0.000153151;3.16E-05;0.000213821;0.000114155;0.609601561;0.392208087;0.390897922;0.435973358;0.220287837;0.106875023;0.266221656
2824;0.000142889;2.99E-05;0.00022322;0.000114155;0.53248762;0.372159268;0.293758776;0.436650973;0.272372184;0.113172532;0.264481532
2825;0.00014239;3.66E-05;0.00022322;0.000114155;0.392497291;0.337640645;0.354900309;0.437338131;0.160173527;0.130429131;0.254880523
2826;0.000144504;4.82E-05;0.000164478;0.000114155;0.238965595;0.290478481;0.541143639;0.438025289;0.098308631;0.158022729;0.268088727
2827;0.000140814;6.65E-05;0.000117484;0.000114155;0.095769545;0.228781926;0.676705981;0.438712448;0.107930757;0.164298147;0.293220593
2828;0.000130476;8.47E-05;8.81E-05;0.000114155;0.014714254;0.173109816;0.801628756;0.439399606;0;0.197223415;0.325795154
2829;0.000121483;0.000109668;5.87E-05;0.000114155;0;0.145533225;0.798834597;0.440086764;0;0.252178673;0.367482352
2830;0.000119638;0.000134593;3.76E-05;0.000114155;0;0.123281753;0.701070626;0.440773923;0;0.306534152;0.355014348
2831;0.000118408;0.000159518;2.35E-05;0.000114155;0;0.09435328;0.646577506;0.441461081;0;0.284574159;0.359594551
2832;0.000102728;0.000184442;9.40E-06;0.000114155;0;0.07451604;0.500175512;0.44214824;0;0.250859357;0.368867187
2833;7.57E-05;0.000201059;5.87E-06;0.000114155;0;0.065126369;0.377313255;0.442835398;0;0.267053454;0.379301854
2834;5.83E-05;0.000219337;2.35E-06;0.000114155;0;0.065286724;0.301814799;0.443513012;0;0.275894441;0.389045112
2835;4.63E-05;0.000229307;1.17E-06;0.000114155;0;0.092435702;0.337956332;0.444200171;0;0.3090893;0.395763671
2836;4.40E-05;0.000239277;1.41E-05;0.000114155;0;0.129143616;0.374985959;0.444915961;0;0.300165573;0.40716865
2837;4.57E-05;0.000245923;3.76E-05;0.000114155;0;0.191363551;0.356546616;0.445603119;0;0.330007119;0.4273514
2838;6.18E-05;0.0002426;9.40E-05;0.000114155;0.006675515;0.249227178;0.39607203;0.446290278;0;0.410660078;0.422741754
2839;9.28E-05;0.00022266;0.0001821;0.000114155;0.079520591;0.292474009;0.401042544;0.446977436;0.045440338;0.403189436;0.416522801
2840;0.000125595;0.000201059;0.000158603;0.000114155;0.190981796;0.317442606;0.420524431;0.44765505;0.068878681;0.442537563;0.358074345
2841;0.000146118;0.000179457;0.000146855;0.000114155;0.350129292;0.19345262;0.522514743;0.448342209;0.111016605;0.321704077;0.380138964
2842;0.000157109;0.000154533;0.000164478;0.000114155;0.465888514;0.156406179;0.467488065;0.449029367;0.162940283;0.333242499;0.369624641
2843;0.00016053;0.000134593;0.000187974;0.000114155;0.568062643;0.275687967;0.580082842;0.449716526;0.161757748;0.337539295;0.360060034
2844;0.000166294;0.000119638;0.000206772;0.000114155;0.447911094;0.34475194;0.62051039;0.450403684;0.119379289;0.323275366;0.341969266
2845;0.000157071;0.000109668;0.000187974;0.000114155;0.369439929;0.369094707;0.507968267;0.451090842;0.087322165;0.292186439;0.326828093
2846;0.000160952;0.00010136;0.000190324;0.000114155;0.353419036;0.375961016;0.5456508;0.451778001;0.09946975;0.270202552;0.311874852
2847;0.000157417;9.64E-05;0.000213821;0.000114155;0.335051511;0.337266483;0.817038753;0.452465159;0.11476477;0.261428759;0.284942192
2848;0.000146848;9.64E-05;0.00022322;0.000114155;0.301486172;0.324714256;0.819931199;0.453152317;0.09325248;0.26451091;0.26341995
2849;0.000143696;0.000104684;0.00022322;0.000114155;0.241427974;0.336266492;0.832982308;0.453839476;0.052484342;0.216753747;0.239288203
2850;0.000144081;0.000117977;0.000164478;0.000114155;0.143277501;0.34334438;0.882360994;0.454526634;0.023206919;0.202394944;0.235171736
2851;0.000140045;0.000134593;0.000117484;0.000114155;0.05965952;0.315963778;0.830370682;0.455204249;0;0.186985747;0.25020554
2852;0.000127286;0.00015121;8.81E-05;0.000114155;0.009389961;0.282901711;0.704415894;0.455920039;0;0.283594547;0.262991105
2853;0.000118024;0.000172811;5.87E-05;0.000114155;7.72E-06;0.35929524;0.145103201;0.456607197;0;0.291632384;0.298092202
2854;0.000122444;0.000194412;3.76E-05;0.000114155;0;0.38106342;0.307273238;0.457294355;0;0.341866974;0.280628332
2855;0.000124365;0.000216014;2.35E-05;0.000114155;0;0.315672021;0.635632547;0.457981514;0;0.274481824;0.27354412
2856;0.000108531;0.000237615;9.40E-06;0.000114155;0;0.284057603;0.544860994;0.458668672;0;0.267707807;0.27634783
2857;8.16E-05;0.00025257;5.87E-06;0.000114155;0;0.294937239;0.563837405;0.459346287;0;0.294703498;0.27544146
2858;6.31E-05;0.000270848;2.35E-06;0.000114155;0;0.250187081;0.568474445;0.460033445;0;0.275534121;0.277258173
2859;5.23E-05;0.000280818;1.17E-06;0.000114155;0;0.246657045;0.409572452;0.460720603;0;0.293413158;0.287304998
2860;4.93E-05;0.000292449;1.41E-05;0.000114155;0;0.245474428;0.277752036;0.461407762;0;0.319759276;0.293490384
2861;5.27E-05;0.000302419;3.76E-05;0.000114155;0;0.205334474;0.219288823;0.46209492;0;0.302440545;0.278768761
2862;7.03E-05;0.000295772;9.40E-05;0.000114155;0.006244256;0.165855983;0.213658382;0.462782079;0;0.365170442;0.271986636
2863;0.000101345;0.000267525;0.0001821;0.000114155;0.059717821;0.148141219;0.234516288;0.463469237;0.127709798;0.431155177;0.259543845
2864;0.000132129;0.000237615;0.000158603;0.000114155;0.173471645;0.128205985;0.291677197;0.464156395;0.382389508;0.346323148;0.22070865
2865;0.00015073;0.000206044;0.000146855;0.000114155;0.284228946;0.143257076;0.420398062;0.464843554;0.485901767;0.258638357;0.233180592
2866;0.000160414;0.000176134;0.000164478;0.000114155;0.379899036;0.149878398;0.531676495;0.465530712;0.536615011;0.293205082;0.196551269
2867;0.000163566;0.000149548;0.000187974;0.000114155;0.47614528;0.132156952;0.593425302;0.466236958;0.587987097;0.274511731;0.195100533
2868;0.000173212;0.000126285;0.000206772;0.000114155;0.477553946;0.182111963;0.573357203;0.466924117;0.54963756;0.318420735;0.161103112
2869;0.000168101;0.000109668;0.000187974;0.000114155;0.483842785;0.195777766;0.538588177;0.467611275;0.545812797;0.240943226;0.158403006
2870;0.000165987;9.97E-05;0.000190324;0.000114155;0.466003402;0.220695139;0.503755967;0.468298433;0.543471998;0.234150594;0.127890902
2871;0.000162182;9.64E-05;0.000213821;0.000114155;0.462609915;0.217365547;0.499659506;0.468985592;0.582888493;0.243408263;0.11606458
2872;0.000156072;9.80E-05;0.00022322;0.000114155;0.39686304;0.217318777;0.470317327;0.46967275;0.584177005;0.270800025;0.124144201
2873;0.000144696;0.000109668;0.00022322;0.000114155;0.32358156;0.197372406;0.40266428;0.470359908;0.588728527;0.272605436;0.073416548
2874;0.000140891;0.000129608;0.000164478;0.000114155;0.212477022;0.201414687;0.395601657;0.471037523;0.50904389;0.21344669;0.080999624
2875;0.000131321;0.000156194;0.000117484;0.000114155;0.095235401;0.150755895;0.305114434;0.471724681;0.209517882;0.197209857;0.155820208
2876;0.000118985;0.000184442;8.81E-05;0.000114155;0.016773667;0.103921123;0.266677197;0.47241184;0;0.254025736;0.158309926
2877;0.000110107;0.000201059;5.87E-05;0.000114155;6.00E-06;0.131323997;0.162317467;0.473098998;0;0.284411091;0.212827804
2878;0.000115526;0.000216014;3.76E-05;0.000114155;0;0.152599977;0.101902555;0.473786156;0;0.309204417;0.199772224
2879;0.000119792;0.000230968;2.35E-05;0.000114155;0;0.129168114;0.180395254;0.474473315;0;0.266994162;0.207144429
2880;0.000105764;0.000245923;9.40E-06;0.000114155;0;0.073571728;0.105068801;0.475160473;0;0.238070295;0.219494077
2881;7.34E-05;0.000234292;5.87E-06;0.000114155;0;0.045487345;0.124782365;0.67016075;0;0.265707204;0.230732566
2882;5.30E-05;0.00022266;2.35E-06;0.000114155;0;0.02183054;0.080272395;0.671181944;0;0.275148845;0.2396366
2883;4.01E-05;0.000216014;1.17E-06;0.000114155;0;0.019614525;0.15912314;0.670905172;0;0.275308146;0.246512483
2884;3.57E-05;0.00021269;1.41E-05;0.000114155;0;0.023569946;0.218590284;0.6706284;0;0.278707019;0.251382509
2885;3.09E-05;0.00021269;3.76E-05;0.000114155;0;0.063335739;0.198476552;0.670361171;0;0.325310123;0.235160656
2886;3.11E-05;0.000199397;9.40E-05;0.000114155;0.005003635;0.120408727;0.190947065;0.670055768;0.021460035;0.273126224;0.226595546
2887;2.76E-05;0.000176134;0.0001821;0.000114155;0.052928276;0.178452753;0.201846391;0.669788539;0.144195624;0.33728952;0.217500266
2888;2.97E-05;0.000144563;0.000158603;0.000114155;0.125681612;0.137735967;0.200435271;0.669511767;0.235496442;0.339360511;0.189902895
2889;4.29E-05;0.000108007;0.000146855;0.000114155;0.251881936;0.1230724;0.202730974;0.669234995;0.386036445;0.323347842;0.182453846
2890;5.86E-05;7.31E-05;0.000164478;0.000114155;0.451294292;0.119039029;0.217765375;0.668967767;0.553224555;0.281345297;0.141059551
2891;6.84E-05;4.15E-05;0.000187974;0.000114155;0.513272151;0.080542712;0.179191238;0.668671907;0.559046422;0.20432228;0.140827777
2892;7.91E-05;1.16E-05;0.000206772;0.000114155;0.610187148;0.074279962;0.200533558;0.668395135;0.592871026;0.123343162;0.068567174
2893;8.31E-05;0;0.000187974;0.000114155;0.663619559;0.082402384;0.188216091;0.668118363;0.568686362;0.029217502;0.095985405
2894;7.71E-05;0;0.000190324;0.000114155;0.613187957;0.073847894;0.238244173;0.667851134;0.534324188;0.026167483;0
2895;6.30E-05;0;0.000213821;0.000114155;0.55140215;0.077357885;0.253145184;0.667574362;0.564427398;0.064522581;0
2896;5.40E-05;0;0.00022322;0.000114155;0.471050763;0.070237682;0.338535524;0.667278502;0.569333911;0.117984007;0.104429682
2897;5.95E-05;0;0.00022322;0.000114155;0.375589016;0.086596111;0.409881354;0.66700173;0.533279061;0.156226225;0.145977683
2898;7.01E-05;0;0.000164478;0.000114155;0.240832099;0.097529198;0.460881775;0.666724958;0.417173594;0.179947219;0.117845894
2899;7.92E-05;3.32E-06;0.000117484;0.000114155;0.098195056;0.096506935;0.46138023;0.66645773;0.17160301;0.172319853;0.221819931
2900;7.73E-05;2.66E-05;8.81E-05;0.000114155;0.013389611;0.099947885;0.454345689;0.666152326;0;0.189480262;0.256381533
2901;7.12E-05;3.66E-05;5.87E-05;0.000114155;1.71E-06;0.107718417;0.399069784;0.665885098;0;0.203607522;0.219613169
2902;7.94E-05;4.65E-05;3.76E-05;0.000114155;0;0.125157014;0.409021342;0.665608326;0;0.212089306;0.222054762
2903;8.73E-05;5.82E-05;2.35E-05;0.000114155;0;0.152081051;0.369615277;0.665341098;0;0.285600617;0.235736906
2904;7.61E-05;6.81E-05;9.40E-06;0.000114155;0;0.147934094;0.254573856;0.665064325;0;0.181774847;0.247289324
2905;4.97E-05;7.81E-05;5.87E-06;0.000114155;0;0.125317369;0.200070205;0.664768466;0;0.203983793;0.256356521
2906;3.17E-05;8.97E-05;2.35E-06;0.000114155;0;0.115544628;0.170040017;0.664491694;0;0.223240246;0.264328318
2907;2.18E-05;9.47E-05;1.17E-06;0.000114155;0;0.095146146;0.100498455;0.664214921;0;0.238865073;0.273419869
2908;1.86E-05;9.80E-05;1.41E-05;0.000114155;0;0.051605331;0.053106571;0.663947693;0;0.23606997;0.279891851
2909;2.03E-05;9.97E-05;3.76E-05;0.000114155;0;0.045039688;0.051951699;0.663642289;0;0.267207546;0.266764257
2910;3.04E-05;9.47E-05;9.40E-05;0.000114155;0.009981549;0.039817017;0.046942572;0.663375061;0;0.23798718;0.262573348
2911;4.63E-05;8.47E-05;0.0001821;0.000114155;0.086172956;0.045320309;0.062335018;0.663098289;0.003231486;0.302505028;0.264155939
2912;6.72E-05;6.98E-05;0.000158603;0.000114155;0.217658991;0.03519345;0.079584386;0.662831061;0.029558628;0.300418074;0.245178634
2913;9.05E-05;5.65E-05;0.000146855;0.000114155;0.348106747;0.014028828;0.096651222;0.662554289;0.027145939;0.290163419;0.238379457
2914;0.000107878;4.32E-05;0.000164478;0.000114155;0.434997325;0.013478722;0.081146448;0.662258429;0.04410812;0.254592815;0.227417804
2915;0.000114258;2.99E-05;0.000187974;0.000114155;0.479128942;0.011839538;0.121258074;0.661981657;0.040776931;0.181951048;0.215247703
2916;0.00012571;1.99E-05;0.000206772;0.000114155;0.499098042;0.013790523;0.158164841;0.661704885;0.045244015;0.153799345;0.23163757
2917;0.000118677;9.97E-06;0.000187974;0.000114155;0.507407712;0.020224764;0.177172845;0.661437656;0.048258886;0.123894561;0.195255263
2918;0.000112451;3.32E-06;0.000190324;0.000114155;0.469740696;0.02136952;0.182571609;0.661160884;0.036445399;0.107741628;0.135213322
2919;0.000106187;0;0.000213821;0.000114155;0.372237541;0.023670168;0.205827015;0.660865024;0.029005523;0.110787571;0.014905912
2920;0.000100883;3.32E-06;0.00022322;0.000114155;0.287818772;0.05126235;0.266484134;0.660588252;0.024638183;0.14011463;0.18598162
2921;0.00010269;1.66E-06;0.00022322;0.000114155;0.15552852;0.060580752;0.331346532;0.660321024;0.014344863;0.165755539;0.197712695
2922;0.0001093;6.65E-06;0.000164478;0.000114155;0.087369851;0.055861418;0.377601095;0.660044252;0;0.194542787;0.194225502
2923;0.000107916;1.66E-05;0.000117484;0.000114155;0.038418076;0.052531826;0.454486099;0.659748392;0;0.091397648;0.281701119
2924;9.71E-05;2.66E-05;8.81E-05;0.000114155;0.006379721;0.057894807;0.548971497;0.65947162;0;0.162430147;0.309483978
2925;9.09E-05;4.82E-05;5.87E-05;0.000114155;2.57E-06;0.077444744;0.516975569;0.659194848;0;0.256782248;0.259159385
2926;8.99E-05;6.81E-05;3.76E-05;0.000114155;0;0.114669357;0.496324768;0.658927619;0;0.211594344;0.268540755
2927;9.77E-05;8.97E-05;2.35E-05;0.000114155;0;0.147375079;0.59746911;0.658650847;0;0.210000326;0.28449391
2928;9.20E-05;0.000109668;9.40E-06;0.000114155;0;0.158089906;0.577927548;0.658354987;0;0.170970209;0.299571866
2929;6.50E-05;0.000127947;5.87E-06;0.000114155;0;0.156637803;0.504194749;0.658078215;0;0.211956805;0.310973478
2930;4.38E-05;0.000147886;2.35E-06;0.000114155;0;0.127515568;0.414307779;0.657801443;0;0.207535941;0.321104223
2931;3.24E-05;0.000157856;1.17E-06;0.000114155;0;0.112707236;0.292080876;0.657534215;0;0.224068082;0.331094165
